index,Age,Education,Sex,Income,Industry,Included,State,Income Decile
1372,61.0,Low,Female,17266.08130365079,Agriculture,0,Puebla,2
1373,46.0,Low,Male,4000.0,Manufacturing,0,Puebla,1
1374,49.0,Low,Male,5000.0,Manufacturing,0,Puebla,1
1375,36.0,Low,Female,7000.0,Agriculture,0,Puebla,1
1376,38.0,Low,Male,8000.0,Manufacturing,1,Puebla,1
1377,62.0,Low,Male,19966.54464286815,Agriculture,0,Puebla,2
1378,61.0,Low,Male,20639.9389421485,Agriculture,0,Puebla,2
1379,52.0,Low,Female,22418.072015245903,Construction,0,Puebla,3
1380,60.0,Low,Female,5000.0,Hospitality,0,Puebla,1
1381,37.0,Low,Male,9000.0,Government,0,Puebla,1
1382,65.0,Low,Male,1500.0,Agriculture,0,Puebla,1
1383,60.0,Low,Male,500.0,Agriculture,0,Puebla,1
1384,61.0,Low,Male,14400.0,Agriculture,1,Puebla,2
1385,53.0,Low,Female,1450.0,Agriculture,1,Puebla,1
1386,48.0,Low,Male,2250.0,Agriculture,0,Puebla,1
1387,57.0,Low,Female,24000.0,Agriculture,0,Puebla,3
1388,58.0,Medium,Male,110600.0,Education,1,Puebla,9
1389,54.0,Low,Male,5000.0,Agriculture,1,Puebla,1
1390,57.0,Low,Male,170600.0,Hospitality,0,Puebla,10
1391,62.0,Low,Female,3000.0,Retail,0,Puebla,1
1392,41.0,High,Male,60000.0,Education,1,Puebla,7
1393,58.0,Low,Male,30838.05671806407,Agriculture,1,Puebla,4
1394,52.0,Low,Male,25000.0,Manufacturing,1,Puebla,3
1395,54.0,Low,Male,3600.0,Construction,0,Puebla,1
1396,61.0,Low,Male,18200.0,Other,0,Puebla,2
1397,39.0,Medium,Male,37880.0,Transportation,0,Puebla,5
1398,32.0,Medium,Male,24000.0,Transportation,1,Puebla,3
1399,49.0,Low,Female,32150.0,Manufacturing,1,Puebla,4
1400,61.0,Medium,Female,75000.0,Education,1,Puebla,8
1401,59.0,Low,Male,54000.0,Retail,0,Puebla,6
1402,29.0,Low,Male,21600.0,Professional / Scientific,1,Puebla,3
1403,37.0,Low,Male,16500.0,Manufacturing,1,Puebla,2
1404,41.0,Low,Female,174400.0,Agriculture,1,Puebla,10
1405,32.0,High,Male,60000.0,Government,0,Puebla,7
1406,49.0,High,Male,444000.0,Government,1,Puebla,10
1407,59.0,Low,Male,4800.0,Retail,0,Puebla,1
1408,35.0,Medium,Male,30000.0,Retail,0,Puebla,4
1409,31.0,High,Female,55100.0,Education,1,Puebla,6
1410,46.0,Low,Male,26960.0,Manufacturing,0,Puebla,3
1411,52.0,Low,Male,164000.0,Transportation,1,Jalisco,10
1412,25.0,Medium,Male,150000.0,Manufacturing,1,Jalisco,9
1413,25.0,Medium,Male,150000.0,Manufacturing,1,Jalisco,9
1414,32.0,Medium,Male,10000.0,Manufacturing,1,Jalisco,1
1415,29.0,High,Male,24000.0,Retail,1,Jalisco,3
1416,48.0,Low,Male,49000.0,Construction,0,Jalisco,6
1417,29.0,Medium,Female,100000.0,Transportation,1,Jalisco,9
1418,41.0,High,Male,200000.0,Other,1,Jalisco,10
1419,37.0,High,Male,218400.0,Health / Social Services,1,Jalisco,10
1420,26.0,Medium,Male,60000.0,Business Services,0,Jalisco,7
1421,48.0,High,Male,72000.0,Education,1,Jalisco,8
1422,31.0,Medium,Male,120000.0,Hospitality,1,Jalisco,9
1423,54.0,Low,Male,122000.0,Retail,1,Jalisco,9
1424,40.0,Low,Male,36000.0,Other Services (Not Government),1,Jalisco,5
1425,51.0,Medium,Male,66000.0,Education,1,Jalisco,7
1426,51.0,Low,Male,88000.0,Other Services (Not Government),1,Jalisco,8
1427,55.0,Low,Male,108000.0,Other Services (Not Government),1,Jalisco,9
1428,42.0,Low,Male,45000.0,Retail,0,Jalisco,5
1429,44.0,High,Male,84000.0,Manufacturing,0,Jalisco,8
1430,57.0,Medium,Male,60000.0,Finance / Insurance,0,Jalisco,7
1431,56.0,Medium,Male,72000.0,Retail,0,Jalisco,8
1432,35.0,Low,Male,28800.0,Agriculture,1,Jalisco,4
1433,30.0,Medium,Male,72000.0,Utilities,0,Jalisco,8
1434,29.0,Medium,Male,60000.0,Construction,0,Jalisco,7
1435,41.0,Medium,Male,52000.0,Retail,1,Jalisco,6
1436,43.0,Medium,Male,85000.0,Cultural / Sport / Recreational,1,Jalisco,8
1437,62.0,Low,Male,50800.0,Manufacturing,0,Jalisco,6
1438,40.0,Medium,Male,48000.0,Education,1,Jalisco,6
1439,61.0,Low,Female,166400.0,Retail,1,Jalisco,10
1440,57.0,High,Male,72000.0,Education,1,Jalisco,8
1441,57.0,High,Female,300000.0,Education,1,Jalisco,10
1442,40.0,Medium,Male,210000.0,Government,1,Jalisco,10
1443,40.0,Medium,Male,210000.0,Government,1,Jalisco,10
1444,29.0,Medium,Male,64500.0,Manufacturing,1,Jalisco,7
1445,65.0,Medium,Male,45600.0,Manufacturing,1,Jalisco,5
1446,55.0,Low,Female,1500.0,Other Services (Not Government),0,Jalisco,1
1447,45.0,Medium,Male,73200.0,Other Services (Not Government),1,Jalisco,8
1448,62.0,Medium,Female,4000.0,Education,1,Jalisco,1
1449,50.0,Medium,Female,60000.0,Government,0,Jalisco,7
1450,28.0,Medium,Male,80500.0,Transportation,1,Jalisco,8
1451,39.0,Medium,Male,40000.0,Cultural / Sport / Recreational,1,Jalisco,5
1452,48.0,Medium,Male,90000.0,Education,1,Jalisco,8
1453,38.0,Medium,Male,48000.0,Government,1,Jalisco,6
1454,41.0,Medium,Female,36000.0,Education,1,Jalisco,5
1455,47.0,Medium,Male,38000.0,Government,1,Jalisco,5
1456,43.0,Medium,Female,60000.0,Education,1,Jalisco,7
1457,30.0,High,Male,25861.91301593337,Retail,1,Jalisco,3
1458,37.0,High,Male,185000.0,Manufacturing,1,Jalisco,10
1459,31.0,Medium,Female,216000.0,Government,1,Jalisco,10
1460,43.0,Medium,Male,7000.0,Manufacturing,1,Jalisco,1
1461,59.0,Low,Male,128852.90657655784,Hospitality,0,Jalisco,9
1462,63.0,Low,Male,216000.0,Transportation,1,Jalisco,10
1463,60.0,High,Female,288000.0,Education,1,Jalisco,10
1464,60.0,High,Female,288000.0,Education,1,Jalisco,10
1465,60.0,High,Male,240000.0,Health / Social Services,1,Jalisco,10
1466,49.0,Low,Male,99400.0,Utilities,1,Jalisco,9
1467,29.0,High,Male,60000.0,Education,1,Jalisco,7
1468,30.0,Medium,Male,19500.0,Cultural / Sport / Recreational,0,Jalisco,2
1469,37.0,Medium,Male,168000.0,Retail,1,Jalisco,10
1470,48.0,Medium,Male,36000.0,Hospitality,1,Jalisco,5
1471,40.0,High,Male,62000.0,Manufacturing,1,Jalisco,7
1472,51.0,High,Female,120000.0,Education,1,Jalisco,9
1473,35.0,Medium,Female,72000.0,Other Services (Not Government),0,Jalisco,8
1474,56.0,High,Male,180000.0,Health / Social Services,0,Jalisco,10
1475,50.0,High,Male,36000.0,Health / Social Services,1,Jalisco,5
1476,53.0,Medium,Male,200006.0,Manufacturing,1,Jalisco,10
1477,39.0,High,Female,300000.0,Other,1,Jalisco,10
1478,33.0,High,Male,500000.0,Manufacturing,1,Jalisco,10
1479,45.0,Low,Male,50000.0,Retail,0,Jalisco,6
1480,54.0,High,Male,360000.0,Construction,1,Jalisco,10
1481,43.0,High,Male,84000.0,Other Services (Not Government),1,Jalisco,8
1482,32.0,High,Male,156000.0,Finance / Insurance,0,Jalisco,10
1483,49.0,Low,Female,60000.0,Manufacturing,1,Jalisco,7
1484,46.0,Medium,Male,100000.0,Other Services (Not Government),1,Jalisco,9
1485,64.0,Medium,Male,282000.0,Transportation,1,Jalisco,10
1486,58.0,Medium,Female,84000.0,Health / Social Services,0,Jalisco,8
1487,53.0,High,Male,144000.0,Construction,1,Jalisco,9
1488,60.0,High,Male,209514.30287162875,Manufacturing,1,Jalisco,10
1489,58.0,High,Female,216000.0,Wholesale,1,Jalisco,10
1490,42.0,Medium,Male,48000.0,Finance / Insurance,1,Jalisco,6
1491,38.0,Low,Male,168000.0,Other Services (Not Government),1,Jalisco,10
1492,57.0,Medium,Female,216653.8928487603,Professional / Scientific,1,Jalisco,10
1493,45.0,High,Male,8000.0,Construction,1,Jalisco,1
1494,49.0,High,Male,108000.0,Hospitality,1,Jalisco,9
1495,49.0,High,Male,108000.0,Hospitality,1,Jalisco,9
1496,34.0,Medium,Male,120000.0,Business Services,1,Jalisco,9
1497,55.0,Low,Female,66000.0,Wholesale,1,Jalisco,7
1498,32.0,High,Male,90000.0,Manufacturing,1,Jalisco,8
1499,38.0,High,Male,20000.0,Retail,1,Jalisco,2
1500,58.0,Low,Male,32000.0,Hospitality,1,Jalisco,4
1501,24.0,Medium,Male,78000.0,Other Services (Not Government),1,Jalisco,8
1502,44.0,Low,Male,133000.0,Construction,1,Jalisco,9
1503,37.0,Medium,Male,35100.0,Manufacturing,1,Jalisco,4
1504,65.0,Low,Female,39000.0,Manufacturing,1,Jalisco,5
1505,38.0,Low,Female,51000.0,Government,1,Jalisco,6
1506,64.0,Low,Male,93600.36466788709,Construction,1,Jalisco,8
1507,42.0,Low,Male,70100.0,Manufacturing,0,Jalisco,7
1508,60.0,Low,Female,60000.0,Construction,1,Jalisco,7
1509,51.0,Low,Male,70000.0,Cultural / Sport / Recreational,1,Jalisco,7
1510,61.0,Low,Male,49000.0,Manufacturing,0,Jalisco,6
1511,38.0,Low,Male,66000.0,Other Services (Not Government),1,Jalisco,7
1512,52.0,Medium,Male,149600.0,Government,1,Jalisco,9
1513,23.0,Medium,Male,40000.0,Retail,1,Jalisco,5
1514,37.0,Medium,Male,85985.06678784837,Construction,1,Jalisco,8
1515,51.0,Medium,Male,122000.0,Other,1,Jalisco,9
1516,45.0,Low,Male,60000.0,Construction,0,Jalisco,7
1517,39.0,Low,Male,18400.0,Business Services,1,Jalisco,2
1518,36.0,Low,Male,31000.0,Manufacturing,1,Jalisco,4
1519,44.0,Medium,Male,130800.0,Business Services,1,Jalisco,9
1520,45.0,Medium,Male,76800.0,Transportation,1,Jalisco,8
1521,28.0,Low,Male,42000.0,Wholesale,0,Jalisco,5
1522,50.0,Medium,Male,81000.0,Business Services,1,Jalisco,8
1523,58.0,Low,Male,60000.0,Construction,1,Jalisco,7
1524,56.0,Low,Male,81800.0,Construction,0,Jalisco,8
1525,32.0,Low,Male,100200.0,Manufacturing,1,Jalisco,9
1526,48.0,Low,Male,26000.0,Manufacturing,0,Jalisco,3
1527,36.0,Low,Male,5600.0,Manufacturing,1,Jalisco,1
1528,51.0,Medium,Male,38337.47131103589,Other,0,Jalisco,5
1529,31.0,Medium,Female,105700.0,Retail,1,Jalisco,9
1530,41.0,Low,Male,30000.0,Construction,1,Jalisco,4
1531,52.0,Low,Male,50400.0,Manufacturing,0,Jalisco,6
1532,43.0,Medium,Male,40560.0,Retail,1,Jalisco,5
1533,42.0,Low,Male,112000.0,Other,1,Jalisco,9
1534,36.0,Low,Male,80000.0,Government,1,Jalisco,8
1535,59.0,Low,Male,31850.0,Manufacturing,1,Jalisco,4
1536,46.0,Low,Male,182600.0,Construction,1,Jalisco,10
1537,60.0,Low,Male,108000.0,Construction,1,Jalisco,9
1538,36.0,Medium,Male,76000.0,Other Services (Not Government),1,Jalisco,8
1539,65.0,Low,Male,5000.0,Hospitality,1,Jalisco,1
1540,44.0,Medium,Female,104400.0,Hospitality,0,Jalisco,9
1541,54.0,Low,Female,20000.0,Wholesale,1,Jalisco,2
1542,55.0,Low,Male,49700.0,Retail,1,Jalisco,6
1543,31.0,Medium,Male,57600.0,Construction,0,Jalisco,7
1544,28.0,Low,Male,50000.0,Construction,1,Jalisco,6
1545,38.0,Medium,Male,130000.0,Construction,0,Jalisco,9
1546,41.0,Medium,Female,28800.0,Hospitality,1,Jalisco,4
1547,37.0,Medium,Male,120000.0,Retail,1,Jalisco,9
1548,45.0,Low,Male,396880.0,Government,1,Jalisco,10
1549,36.0,Medium,Male,144000.0,Manufacturing,1,Jalisco,9
1550,41.0,Medium,Male,66400.0,Hospitality,1,Jalisco,7
1551,32.0,Low,Male,72000.0,Manufacturing,1,Jalisco,8
1552,56.0,Low,Male,72000.0,Construction,1,Jalisco,8
1553,31.0,Low,Male,8800.0,Hospitality,1,Jalisco,1
1554,37.0,Low,Male,57600.0,Manufacturing,0,Jalisco,7
1555,42.0,Low,Male,199680.0,Manufacturing,1,Jalisco,10
1556,42.0,Low,Male,199680.0,Manufacturing,1,Jalisco,10
1557,57.0,Low,Male,16000.0,Manufacturing,1,Jalisco,2
1558,34.0,Medium,Male,48000.0,Construction,1,Jalisco,6
1559,39.0,Medium,Male,38400.0,Retail,1,Jalisco,5
1560,44.0,High,Male,245000.0,Education,1,Jalisco,10
1561,38.0,High,Female,114000.0,Agriculture,1,Jalisco,9
1562,35.0,Medium,Male,41778.944875532936,Agriculture,1,Jalisco,5
1563,64.0,Low,Male,44200.0,Other,0,Jalisco,5
1564,29.0,Low,Female,72000.0,Construction,0,Jalisco,8
1565,38.0,Medium,Male,12000.0,Government,1,Jalisco,2
1566,44.0,Low,Female,38000.0,Manufacturing,1,Jalisco,5
1567,41.0,Low,Male,33600.0,Agriculture,0,Jalisco,4
1568,52.0,Low,Female,39200.0,Manufacturing,1,Jalisco,5
1569,45.0,Low,Male,33600.0,Agriculture,1,Jalisco,4
1570,40.0,Low,Female,48000.0,Manufacturing,1,Jalisco,6
1571,44.0,Low,Male,25536.18190069223,Agriculture,0,Jalisco,3
1572,53.0,Medium,Male,319300.0,Cultural / Sport / Recreational,1,Jalisco,10
1573,54.0,Low,Male,8500.0,Agriculture,1,Jalisco,1
1574,42.0,High,Male,80271.1644036096,Education,1,Jalisco,8
1575,41.0,Medium,Male,33600.0,Government,1,Jalisco,4
1576,31.0,Medium,Male,38400.0,Other Services (Not Government),1,Jalisco,5
1577,37.0,Low,Male,36000.0,Wholesale,0,Jalisco,5
1578,43.0,Medium,Male,288500.0,Hospitality,1,Jalisco,10
1579,45.0,Low,Male,50000.0,Construction,1,Jalisco,6
1580,28.0,Low,Male,38400.0,Construction,1,Jalisco,5
1581,44.0,Low,Female,12000.0,Manufacturing,0,Jalisco,2
1582,41.0,Low,Male,57600.0,Manufacturing,0,Jalisco,7
1583,30.0,Medium,Male,4200.0,Construction,1,Jalisco,1
1584,65.0,Low,Male,146000.0,Government,1,Jalisco,9
1585,48.0,Low,Male,54000.0,Government,1,Jalisco,6
1586,53.0,Low,Male,120000.0,Agriculture,1,Jalisco,9
1587,60.0,Low,Male,12000.0,Retail,0,Jalisco,2
1588,32.0,Low,Female,48000.0,Agriculture,0,Jalisco,6
1589,53.0,Low,Male,60000.0,Manufacturing,1,Jalisco,7
1590,64.0,Low,Male,30000.0,Retail,1,Jalisco,4
1591,37.0,Low,Male,36000.0,Agriculture,0,Jalisco,5
1592,46.0,Low,Male,34000.0,Agriculture,0,Jalisco,4
1593,30.0,Low,Male,22032.61795667788,Agriculture,1,Jalisco,3
1594,32.0,Medium,Male,37000.0,Manufacturing,0,Jalisco,5
1595,61.0,Low,Male,4800.0,Retail,0,Jalisco,1
1596,59.0,Low,Male,24000.0,Agriculture,0,Jalisco,3
1597,49.0,Low,Male,17240.0,Agriculture,1,Jalisco,2
1598,60.0,Low,Male,26100.0,Agriculture,1,Jalisco,3
1599,47.0,Low,Male,38600.0,Agriculture,1,Jalisco,5
1600,55.0,Low,Male,36000.0,Agriculture,1,Jalisco,5
1601,23.0,Low,Male,36000.0,Agriculture,1,Jalisco,5
1602,54.0,High,Female,19500.0,Education,1,Jalisco,2
1603,60.0,Low,Male,149000.0,Agriculture,0,Jalisco,9
1604,37.0,Medium,Male,60000.0,Construction,1,Jalisco,7
1605,37.0,High,Male,57200.0,Agriculture,1,Jalisco,6
1606,41.0,Low,Male,82000.0,Manufacturing,1,Jalisco,8
1607,38.0,Medium,Male,24000.0,Agriculture,1,Jalisco,3
1608,36.0,Low,Male,73000.0,Agriculture,1,Jalisco,8
1609,41.0,Low,Male,108000.0,Information / Communications,1,Jalisco,9
1610,50.0,Low,Female,24000.0,Other Services (Not Government),1,Jalisco,3
1611,42.0,Low,Male,38000.0,Other,1,Jalisco,5
1612,61.0,Low,Female,24000.0,Agriculture,0,Jalisco,3
1613,54.0,Medium,Male,209000.0,Government,1,Jalisco,10
1614,21.0,Medium,Female,28800.0,Agriculture,0,Jalisco,4
1615,54.0,Low,Male,63000.0,Other,0,Jalisco,7
1616,46.0,Medium,Male,178000.0,Education,1,Jalisco,10
1617,49.0,Low,Male,28000.0,Manufacturing,0,Jalisco,3
1618,41.0,Low,Female,48000.0,Other Services (Not Government),0,Jalisco,6
1619,40.0,Medium,Male,113000.0,Education,1,Jalisco,9
1620,35.0,Medium,Male,62000.0,Agriculture,1,Jalisco,7
1621,53.0,Low,Male,36900.0,Construction,1,Jalisco,5
1622,43.0,Medium,Male,118212.39743554752,Education,1,Jalisco,9
1623,33.0,Medium,Male,39200.0,Agriculture,1,Jalisco,5
1624,51.0,Low,Female,27500.0,Other Services (Not Government),1,Jalisco,3
1625,41.0,Low,Male,38000.0,Agriculture,1,Jalisco,5
1626,40.0,Medium,Male,44679.72296163545,Agriculture,0,Jalisco,5
1627,51.0,Low,Female,72000.0,Education,0,Jalisco,8
1628,38.0,Low,Male,72000.0,Construction,1,Jalisco,8
1629,60.0,Low,Female,43200.0,Hospitality,1,Jalisco,5
1630,60.0,Low,Female,43200.0,Hospitality,1,Jalisco,5
1631,51.0,Low,Female,9600.0,Other Services (Not Government),0,Jalisco,1
1632,45.0,Medium,Female,180000.0,Education,1,Jalisco,10
1633,51.0,Low,Female,36000.0,Government,0,Jalisco,5
1634,54.0,Low,Male,48000.0,Agriculture,0,Jalisco,6
1635,54.0,Low,Male,48000.0,Agriculture,0,Jalisco,6
1636,46.0,High,Female,124009.13737688524,Other Services (Not Government),1,Jalisco,9
1637,51.0,Low,Male,45000.0,Agriculture,0,Jalisco,5
1638,23.0,Medium,Male,16158.032821019606,Agriculture,0,Jalisco,2
1639,51.0,Low,Female,2400.0,Retail,0,Jalisco,1
1640,45.0,Low,Male,14400.0,Agriculture,0,Jalisco,2
1641,64.0,Low,Female,44800.0,Government,1,Jalisco,5
1642,30.0,Low,Female,74600.0,Agriculture,0,Jalisco,8
1643,35.0,Medium,Male,80000.0,Manufacturing,0,Michoacan,8
1644,58.0,Low,Male,180000.0,Other,0,Michoacan,10
1645,45.0,Medium,Female,38000.0,Education,0,Michoacan,5
1646,43.0,High,Male,184800.0,Health / Social Services,1,Michoacan,10
1647,65.0,Low,Male,92800.0,Construction,0,Michoacan,8
1648,57.0,Low,Male,108000.0,Finance / Insurance,0,Michoacan,9
1649,65.0,Low,Male,79700.0,Education,1,Michoacan,8
1650,31.0,Low,Male,24000.0,Retail,0,Michoacan,3
1651,33.0,Medium,Male,75400.0,Manufacturing,1,Michoacan,8
1652,33.0,Medium,Male,27457.168516412512,Retail,0,Michoacan,3
1653,47.0,Medium,Male,60000.0,Transportation,1,Michoacan,7
1654,58.0,Low,Male,24000.0,Professional / Scientific,0,Michoacan,3
1655,31.0,Medium,Female,250000.0,Manufacturing,0,Michoacan,10
1656,44.0,Low,Female,101919.06543848412,Retail,0,Michoacan,9
1657,57.0,High,Male,100000.0,Agriculture,1,Michoacan,9
1658,46.0,Medium,Female,185000.0,Professional / Scientific,1,Michoacan,10
1659,46.0,Low,Male,170000.0,Retail,1,Michoacan,10
1660,47.0,High,Male,310600.0,Education,1,Michoacan,10
1661,32.0,Medium,Male,75000.0,Retail,0,Michoacan,8
1662,57.0,Medium,Male,72000.0,Retail,1,Michoacan,8
1663,28.0,Medium,Female,78000.0,Manufacturing,0,Michoacan,8
1664,63.0,Medium,Male,409750.0,Other,1,Michoacan,10
1665,35.0,Medium,Female,2200.0,Other Services (Not Government),0,Michoacan,1
1666,62.0,Medium,Male,466000.0,Professional / Scientific,1,Michoacan,10
1667,59.0,Medium,Male,128000.0,Other,1,Michoacan,9
1668,50.0,Low,Male,82000.0,Other Services (Not Government),0,Michoacan,8
1669,60.0,High,Male,55000.0,Education,0,Michoacan,6
1670,38.0,High,Male,92824.88805221752,Education,1,Michoacan,8
1671,49.0,Medium,Male,112000.0,Retail,0,Michoacan,9
1672,41.0,Medium,Female,48000.0,Other Services (Not Government),0,Michoacan,6
1673,62.0,High,Male,41000.0,Retail,1,Michoacan,5
1674,43.0,High,Male,62500.0,Other Services (Not Government),1,Michoacan,7
1675,44.0,Medium,Female,72000.0,Other Services (Not Government),0,Michoacan,8
1676,44.0,Medium,Female,72000.0,Other Services (Not Government),0,Michoacan,8
1677,44.0,Medium,Female,72000.0,Other Services (Not Government),0,Michoacan,8
1678,32.0,Medium,Male,96300.0,Transportation,1,Michoacan,9
1679,60.0,Low,Male,86160.0,Retail,0,Michoacan,8
1680,59.0,Low,Male,65500.0,Construction,0,Michoacan,7
1681,64.0,Low,Male,110400.0,Transportation,1,Michoacan,9
1682,29.0,Medium,Male,53000.0,Agriculture,1,Michoacan,6
1683,47.0,Low,Male,54579.66006807617,Retail,0,Michoacan,6
1684,22.0,Medium,Male,200000.0,Retail,0,Michoacan,10
1685,46.0,High,Male,59549.269566279065,Education,0,Michoacan,7
1686,29.0,Medium,Male,36153.40712260055,Government,0,Michoacan,5
1687,35.0,Medium,Male,79858.55571104394,Government,0,Michoacan,8
1688,58.0,Low,Female,29714.211839509982,Business Services,0,Michoacan,4
1689,56.0,Low,Female,14309.80671691312,Manufacturing,0,Michoacan,2
1690,65.0,Low,Male,125300.0,Retail,1,Michoacan,9
1691,39.0,Medium,Male,41930.05828380039,Construction,0,Michoacan,5
1692,36.0,Medium,Male,139000.0,Utilities,1,Michoacan,9
1693,28.0,Low,Female,374400.0,Transportation,1,Michoacan,10
1694,37.0,Medium,Male,77000.0,Construction,1,Michoacan,8
1695,32.0,Medium,Male,32400.0,Government,1,Michoacan,4
1696,33.0,Medium,Male,179000.0,Retail,1,Michoacan,10
1697,43.0,Low,Male,48000.0,Other,1,Michoacan,6
1698,64.0,Low,Female,2000.0,Manufacturing,1,Michoacan,1
1699,47.0,High,Male,190000.0,Construction,1,Michoacan,10
1700,42.0,Medium,Male,280000.0,Manufacturing,1,Michoacan,10
1701,59.0,Low,Male,182000.0,Retail,0,Michoacan,10
1702,28.0,Medium,Male,197500.0,Retail,1,Michoacan,10
1703,47.0,Medium,Male,120000.0,Retail,1,Michoacan,9
1704,31.0,High,Male,252000.0,Construction,1,Michoacan,10
1705,42.0,Medium,Male,45276.14880810367,Retail,1,Michoacan,5
1706,40.0,Low,Female,18490.18188321228,Other,0,Michoacan,2
1707,30.0,Medium,Female,27457.168516412512,Transportation,0,Michoacan,3
1708,65.0,Low,Male,108475.15462733088,Business Services,1,Michoacan,9
1709,47.0,Medium,Male,30400.0,Retail,1,Michoacan,4
1710,37.0,Low,Female,20000.0,Other Services (Not Government),0,Michoacan,2
1711,40.0,High,Male,130000.0,Retail,1,Michoacan,9
1712,48.0,Low,Female,28000.0,Retail,1,Michoacan,3
1713,39.0,Medium,Male,38000.0,Business Services,1,Michoacan,5
1714,57.0,Low,Female,103000.0,Hospitality,1,Michoacan,9
1715,30.0,Low,Male,48000.0,Manufacturing,1,Michoacan,6
1716,43.0,High,Male,72000.0,Finance / Insurance,0,Michoacan,8
1717,32.0,Low,Male,28000.0,Agriculture,0,Michoacan,3
1718,45.0,High,Male,78000.0,Education,1,Michoacan,8
1719,46.0,Low,Male,29000.0,Manufacturing,1,Michoacan,4
1720,52.0,Low,Female,28000.0,Professional / Scientific,0,Michoacan,3
1721,58.0,Low,Female,30000.0,Wholesale,1,Michoacan,4
1722,26.0,Medium,Male,24000.0,Other,1,Michoacan,3
1723,27.0,Low,Male,17000.0,Construction,1,Michoacan,2
1724,38.0,Medium,Male,25000.0,Retail,0,Michoacan,3
1725,49.0,Medium,Female,50000.0,Government,1,Michoacan,6
1726,40.0,Low,Male,40720.0,Retail,1,Michoacan,5
1727,26.0,Medium,Male,66000.0,Other Services (Not Government),0,Michoacan,7
1728,24.0,Medium,Male,105000.0,Hospitality,1,Michoacan,9
1729,39.0,Medium,Male,22800.0,Construction,1,Michoacan,3
1730,45.0,High,Male,186800.0,Education,1,Michoacan,10
1731,34.0,Medium,Male,19200.0,Other Services (Not Government),1,Michoacan,2
1732,41.0,Low,Male,53600.0,Agriculture,1,Michoacan,6
1733,56.0,Low,Male,28000.0,Agriculture,1,Michoacan,3
1734,25.0,Low,Male,44000.0,Construction,1,Michoacan,5
1735,48.0,Low,Male,40000.0,Construction,1,Michoacan,5
1736,51.0,Low,Male,79200.0,Hospitality,1,Michoacan,8
1737,52.0,Low,Female,40320.0,Hospitality,1,Michoacan,5
1738,43.0,Low,Female,14400.0,Hospitality,1,Michoacan,2
1739,29.0,Low,Male,28000.0,Agriculture,1,Michoacan,3
1740,49.0,Low,Male,115000.0,Agriculture,1,Michoacan,9
1741,42.0,Low,Male,38400.0,Agriculture,1,Michoacan,5
1742,42.0,Low,Male,38400.0,Agriculture,1,Michoacan,5
1743,25.0,Medium,Male,24000.0,Manufacturing,0,Michoacan,3
1744,48.0,Low,Male,40000.0,Retail,0,Michoacan,5
1745,61.0,Low,Male,18000.0,Construction,1,Michoacan,2
1746,48.0,Low,Male,25000.0,Construction,0,Michoacan,3
1747,39.0,Medium,Male,28000.0,Agriculture,0,Michoacan,3
